outil;	ancillaire,=0.6748232245445251,effet;=0.6156499981880188,instant;=0.6100249290466309,élément;=0.5958211421966553,organe;=0.5900580883026123,actionneur;=0.5802617073059082,appareil;=0.5792598128318787,ensemble;=0.5744418501853943,objet;=0.5703238844871521,embout,=0.5651907920837402
1024,	1014,=0.7652676105499268,1026=0.7523724436759949,256,=0.7480971217155457,1026,=0.7453982830047607,1022,=0.7428770065307617,1013,=0.7412726879119873,1113,=0.7396407127380371,1044,=0.7367870211601257,1012,=0.731633722782135,1045,=0.7312160134315491
(Voir,	Voir,=0.9121531248092651,(voir,=0.8184943795204163,(Par=0.7831210494041443,Citons,=0.7650005221366882,(comme,=0.7386837005615234,Far=0.7272985577583313,RaffermineTM,=0.7270150184631348,[Voir=0.7215544581413269,VELVETEX=0.7179583311080933,[par=0.7131878137588501
ASTM	AFNOR=0.7718722224235535,JIS=0.7563765048980713,1238)=0.7557942867279053,NF=0.7545570135116577,ISO=0.7530220746994019,(NF=0.7519694566726685,Norme=0.7432117462158203,(ASTM=0.7413840293884277,1133)=0.7358906865119934,g/lOmn=0.7099429368972778
0104	Dichlorure=0.7821877002716064,phenylamino)=0.7809911370277405,2-(1,1-=0.7765688896179199,4-methylmorpholin-4-ium,=0.7715965509414673,CH3SO3=0.770103394985199,\H=0.7661610841751099,3-one=0.765977680683136,tetrahydro-1=0.7640866637229919,Ethanone,=0.7613895535469055,(tétrahydro-pyran-4-=0.7577096223831177
CETRIMONIUM	HYDROXYETHYL=0.8302000761032104,TAURATE=0.8213633298873901,METHYL=0.8153892159461975,DIMETHYL=0.8153752088546753,TRIMETHYL=0.8136617541313171,COPOLYMERE=0.8135511875152588,SILYLATE=0.8126311898231506,DIMONIUM=0.8122117519378662,DISTEARATE=0.8088464736938477,SODIUM=0.8074226975440979
-NR7R7',	(Polyglycery1-4-stearate=0.5250107645988464,(R-CO),=0.48341867327690125,alkylcycloalkyle,-alk-0-alk,=0.48099207878112793,DVB-MHP=0.4794972836971283,taurates;=0.4791715741157532,dialkyl(C,-C4)=0.4721880853176117,(C3-Cg)=0.45589232444763184,trialkyl(C,-C4)ammonium,=0.45422986149787903,-cycloalkyl-amino-alkyle,=0.45286330580711365,stéaryle;=0.4516814649105072
quinoline-6-sulfonique	phény1)-isobutyl-amide=0.9082951545715332,(4-éthyl-=0.8744233250617981,lEINMR=0.860307514667511,ylméthyl)-1H-indazole-5-=0.8558043241500854,1-(tétrahydro-pyran-4-=0.8537647128105164,(4-éthyl-phény1)-=0.8350989818572998,éthyl-phény1)-isobutyl-amide=0.8292619585990906,pyran-4-ylméthyl)-1H-=0.8286905884742737,indazole-5=0.8250867128372192,indazole-5-=0.8244638442993164
B43,	CT3=0.6112352609634399,A65-H-=0.5853690505027771,A64-H-=0.5814469456672668,Bll=0.5802192687988281,A23-H-=0.5779203772544861,A22-H-=0.5774816870689392,A51-H-=0.5770765542984009,Cr)=0.5747802257537842,B21=0.5728205442428589,A29-H-=0.571868896484375
n-tétradécyle,	n-tridécyle,=0.9859210252761841,n-undécyle,=0.976405143737793,n-dodécyle,=0.9640939831733704,n-pentadécyle,=0.959949791431427,n-octadécyle,=0.9597123861312866,n-heptadécyle,=0.9522337317466736,n-nonyle,=0.9490918517112732,n-nonadécyle=0.9341313242912292,ntridécyle,=0.9329612851142883,n-octyle,=0.9287899732589722
microbiologie	biochimie,=0.7252073884010315,microbiologie,=0.7223681807518005,biochimie=0.7019374370574951,biologie=0.7001793384552002,l'immunologie=0.6990066766738892,l'agriculture=0.6890560984611511,méthanogènes=0.6866371035575867,laboratoire=0.6824102997779846,oenologiques=0.6693018674850464,laboratoires=0.668915867805481
mcanisme	disposiLif=0.6529361605644226,systAme=0.6337509155273438,controleur=0.6067410111427307,mecanisme=0.5976986885070801,soiL=0.5862966179847717,eGL=0.5837706327438354,esL=0.567249059677124,servour=0.5651870369911194,systeme=0.5643717050552368,plate-forma=0.5627117156982422
bêta	bêta,=0.8482570052146912,alpha=0.8449530601501465,béta=0.8291624188423157,beta=0.7953652143478394,alpha,=0.7693262100219727,beta,=0.7511909604072571,ROR=0.7122226357460022,l'interféron=0.707828164100647,TNF=0.6877871155738831,carotène),=0.6874887943267822
intestinale	intestinale,=0.8895490169525146,digestive=0.8474171757698059,intestinal=0.8308359384536743,intestinal,=0.8282774090766907,l'intestin=0.8150290846824646,digestive,=0.8061995506286621,gastro-intestinale=0.7933847904205322,colique=0.7887558937072754,l'intestin,=0.7827654480934143,colique,=0.7738954424858093
(5j)	138A=0.5541706681251526,6a1=0.5340279340744019,excentriquement,=0.5258079171180725,hémi-circulaire=0.523973286151886,33V=0.5213481187820435,progradation=0.5169931650161743,H-29),=0.5025490522384644,1792903=0.49836456775665283,(6g)=0.49553626775741577,Kase=0.4931546747684479
16D)	16C,=0.756072998046875,16C)=0.7138619422912598,16B,=0.7104151844978333,16B)=0.6845756769180298,15D)=0.6708646416664124,12c)=0.6647739410400391,15d)=0.659707248210907,15C,=0.6591431498527527,14C)=0.6531208157539368,14F)=0.645189106464386
pentafluoroéthane	(HFE),=0.7670148015022278,difluorométhane=0.7532052993774414,(HFC)=0.7181817293167114,trifluorotoluène=0.7002278566360474,l'hexafluorobenzène=0.6929438710212708,(BTF)=0.6898677945137024,chlorodifluorométhane,=0.6873563528060913,l'hexaméthyldisiloxane=0.6867274045944214,tétrafluoroéthane=0.6837430000305176,méthyl-tétrahydrofurane=0.6824270486831665
3/6	2/6=0.8632159233093262,2/4=0.8104797601699829,4/6=0.8077880144119263,5/6=0.7625728249549866,2/5=0.7548034191131592,6/6=0.7341515421867371,2/2=0.7165544629096985,5/5=0.6988222599029541,Représente=0.6908640265464783,4/5=0.6870263814926147
HEAP	(E0)=0.549104630947113,precinct=0.539961040019989,l'annotation=0.5378914475440979,E711=0.5334711670875549,Seq2=0.5287802219390869,d'index=0.5282323360443115,TOT_PTC=0.5274470448493958,FVS=0.5244049429893494,l'item=0.523207426071167,ET31=0.5179761052131653
UDP/TCP	(adresse=0.692328155040741,ADDR=0.6789315342903137,UDP)=0.6642581820487976,IPv4,=0.6554773449897766,PPPoE=0.6537840962409973,LDP=0.6526814699172974,VLAN,=0.649289071559906,RTP/RTCP=0.6464937329292297,destination)=0.6454219818115234,ICMP,=0.6453188061714172
bonbons	caramels,=0.8381766676902771,aromatisés=0.8314817547798157,bonbons,=0.8179207444190979,chocolats=0.81606125831604,biscuits=0.8027961254119873,pâtisseries,=0.8008522987365723,nougats,=0.7988532781600952,yaourts,=0.7974801063537598,gélifiés,=0.797161340713501,gâteaux=0.7947523593902588
pyrrolidin-3-yl]-1-	ium;=0.8884040117263794,phényl)-pyrrolidin-=0.883225679397583,triméthyl-ammonium;=0.8679021596908569,pyrrolidin-3-yl]-=0.863682746887207,triméthylsilanyl-=0.8589237332344055,3-[1-(4-Amino-phényl)-=0.857114315032959,méthyl-3H-imidazol-1-=0.8556402325630188,[1-(4-Amino-3-méthyl-=0.8534615635871887,diméthyl-(3-=0.8526506423950195,imidazol-1-um=0.8511037230491638
NODA,	RICA=0.8970124125480652,Candellila=0.767480731010437,CERA=0.7530633807182312,Laurier,=0.6994550228118896,Iso-Jojoba-50®,=0.695234477519989,Thai=0.6935444474220276,Sheasoft®=0.690216064453125,Plantapon=0.6887311339378357,d'Orange,=0.6796079874038696,polyméthylène,=0.6766608953475952
0101,	0110,=0.7911131381988525,=001=0.7895644903182983,11101=0.7846211791038513,01110=0.7833805084228516,=010=0.7742366194725037,100110=0.7587677240371704,01100=0.7585147023200989,=000=0.7540625929832458,2p1=0.753813624382019,=111=0.7466387152671814
densit	yens=0.5812808275222778,inte=0.5545220971107483,pm;=0.5273273587226868,im=0.526790201663971,d(0,9)=0.5246201157569885,nm==0.5215720534324646,m/s2=0.5133755207061768,m/s;=0.5125229954719543,Acrodisc=0.5097525715827942,ens=0.5085858702659607
(LT)	(SP)=0.5790089964866638,(PT)=0.554089367389679,LT=0.5535616278648376,(FP)=0.5439345240592957,(PS)=0.541621208190918,(RB)=0.5391032695770264,(L),=0.5300565361976624,(TG)=0.5136471390724182,(FC)=0.49966734647750854,(PD)=0.49859049916267395
Passiflora	sativa,=0.9112755656242371,Ascophyllum=0.9081964492797852,Castanea=0.9015050530433655,communis,=0.9007411003112793,purpurea,=0.9001980423927307,incarnata=0.8998863697052002,japonica,=0.8986920118331909,Artemisia=0.8982853889465332,crispus,=0.8956611156463623,Crithmum=0.8937576413154602
BR1B)	(BR1A,=0.9330730438232422,(22"a,=0.6586539149284363,HMS"=0.6374526023864746,pyrazinotriazine,=0.6361092329025269,"DC9010",=0.6301847100257874,(20a,20b)=0.6287480592727661,B2702=0.6283138394355774,43b),=0.6240204572677612,d'imidazolines;=0.6230124831199646,22"b)=0.6192931532859802
réflexion;	optique;=0.6602246761322021,opaque;=0.596308171749115,lumière;=0.5861144661903381,laser;=0.5824609398841858,incident;=0.5771968960762024,séparatrice,=0.575852632522583,(z1)=0.5749659538269043,optique:=0.5709505081176758,détecteur;=0.5700308084487915,éclairce=0.5688460469245911
0,3:1	1:0,95=0.8198464512825012,0,35:1=0.7820805907249451,5:1,=0.7576638460159302,0,25:1=0.7315242886543274,1:0,9=0.7191987037658691,0,2:1=0.7190864682197571,5:1=0.7146861553192139,100/1=0.7037706971168518,00001%=0.6988183259963989,50:1=0.6981310844421387
FDM	UWB)=0.7113600969314575,"Time=0.6994698643684387,(Physical=0.6971652507781982,(chemical=0.6931148171424866,(Deep=0.6888154149055481,Multiplexing")=0.6879568696022034,Deposition)=0.6868475675582886,Frequencies)=0.6836392879486084,Enhanced=0.6826456785202026,(Single=0.6796571612358093
QR3,	QR2,=0.9588763117790222,QR4)=0.9342626929283142,(QR1,=0.9311463832855225,QR1,=0.8034629821777344,QR4=0.6723306179046631,géocodage=0.614654004573822,d'indentification=0.5645075440406799,d'identification=0.5627791285514832,géolocalisés=0.5579996705055237,RAC)=0.55522620677948
syn-copalyl-8-ol	cis-abiénol=0.8919322490692139,diphosphate=0.8093526363372803,(syn-CODP)=0.8054666519165039,GGPP=0.8034687638282776,synthase=0.762091338634491,synthétase,=0.7521445155143738,trihydrogen=0.7468088269233704,synthase,=0.7388070225715637,transférase=0.7346677780151367,lyase,=0.7285805344581604
tétrapropylèneglycol,	1,8-octanediol,=0.9139662384986877,1,12-dodécanediol,=0.9115844964981079,cyclohexane-1,4-diisocyanate,=0.8973522782325745,2,2-diméthyl-1,3-propanediol,=0.8958943486213684,dibutylèneglycol,=0.8877034187316895,1,10-décanediol,=0.8789985775947571,neopentylglycol=0.8772221207618713,cyclohexanediol,=0.8714671730995178,2,3-butanediol,=0.8632712960243225,n-pentanol,=0.8630546927452087
Comprimabilité	(filtré)=0.6704298853874207,Ecoulement=0.66715008020401,2971257=0.6667506098747253,0,2007=0.6655198931694031,2971258=0.6614450216293335,Cran=0.6607518792152405,0,1506=0.6539721488952637,300,1=0.6504310369491577,(m2/g)=0.647657036781311,(g/ml)=0.6456691026687622
-(CH2CH20)i-CH2CH2NR"-(CI-C6)ALK-,	k=0-10,=0.9653849005699158,G=NRR",=0.9626161456108093,GCR1=-SZa=0.9623046517372131,-D-(CI-C6)ALK-,=0.950848400592804,G=OR,=0.950835108757019,k=1-10,=0.945758044719696,-(CI-C6)ALK-,=0.941457211971283,-D-(C1-C6)ALK-,=0.9410258531570435,GCR1=-C(=O)ZbRb=0.9362144470214844,Q=CO,=0.933722198009491
3038383	N(CH2CH2OH)2=0.688697338104248,3034199=0.6813139915466309,2908769=0.6757230758666992,3039742=0.6753636002540588,3035590=0.6709890961647034,±0=0.6692537665367126,3038836=0.6682062149047852,(AcOEt-pyridine-AcOH-H2O=0.6627181768417358,3039531=0.6627162098884583,3038718=0.6618603467941284
Ω	Rm,=0.5290582180023193,Rm=0.5269235968589783,décibel=0.5167206525802612,Jc=0.5124914646148682,SZ=0.5087175965309143,Zc=0.503828227519989,1/e2=0.502784013748169,Zeff=0.49359118938446045,fA,=0.4909345209598541,Ohm=0.48795679211616516
CD68	HLA-A*0201=0.7549761533737183,CD4+)=0.7479204535484314,CD38=0.7430028915405273,IL-5=0.7329942584037781,HEK293-CXCR2=0.7286530137062073,(monocytes=0.7284421324729919,(BMPs)=0.7223657965660095,96-104=0.716521143913269,HCT-8=0.7147515416145325,CD83,=0.7130466103553772
y)2	Zgch(CLC)=0.7126015424728394,Zgch(CCL)=0.7092618942260742,(b-d)/2=0.7031533122062683,aln=0.6916893720626831,cos(0{Ze})=0.6906527876853943,p{Ze}=0.6777231097221375,B)2=0.6752133965492249,parse->getActionProperties(i)=0.6747382879257202,Gich=0.673462450504303,Zgs(LLC)=0.6723182201385498
[n],	(i1=0.8615500926971436,,n=0.8426674008369446,+1)=0.8418142795562744,[n]=0.8404237627983093,k=0=0.8351402282714844,yn=0.8322654366493225,-1]=0.8316906094551086,,M=0.8269218802452087,1=1=0.8211644291877747,bn=0.8196563720703125
H202),	NH4OH=0.6707174181938171,H202=0.6678338050842285,PBS-Tween=0.6549950242042542,H2O2=0.6516591906547546,H3PO4=0.6511238217353821,1%)=0.6499195694923401,(5%=0.64650559425354,TFA=0.6464807987213135,H20=0.6427757143974304,NaN3=0.640396773815155
miseen	Mettant=0.7151857614517212,(mettant=0.7016969919204712,rnise=0.6863176226615906,mi-ses=0.6851759552955627,mise(s)=0.6760076284408569,main-d'=0.6712393760681152,met-tant=0.6675537824630737,met-=0.6646404266357422,(mises=0.6578388214111328,non-mise=0.6577838063240051
NORDISK)	(insuline=0.6406340599060059,trypsine=0.6140738129615784,Mix®=0.6123299598693848,trypsine,=0.6113267540931702,cycloheximide=0.60619056224823,déaminase=0.605800449848175,Sigma)=0.6031240820884705,l'aciclovir=0.6017648577690125,d'EGTA=0.6009791493415833,l'hypoxanthine=0.5967727899551392
LL-11	AMIHOPE=0.9568920135498047,Lauroyllysine=0.716951847076416,Ajinomoto;=0.714640736579895,Paraffin=0.6988357901573181,CELLULOBEADS=0.6801375150680542,microdispersion=0.6768797636032104,D-10,=0.659733772277832,(Plastic=0.6515687108039856,DRACO=0.6506254076957703,micronisées=0.646658182144165
(bn-1,	sinyr=0.7824121117591858,DP1:Act=0.7751137018203735,\:=0.7705073952674866,maintenance]=0.7672948241233826,"CfgCpp"=0.7608587741851807,2gbn,1=0.7599983811378479,Cëk=0.7597978711128235,(X-W+2),=0.7571938037872314,%Inh=0.7537059187889099,JH8a-H8"a=0.7515718936920166
para-aminobenzoïque:	4-Amino-1,2-diethyl-5-(4-methyl-piperazin-1-yl)-pyrazolidin-3-one=0.49321526288986206,encart,=0.4748488962650299,40-7=0.46347445249557495,1-[N-(5"-hydroxypentyl)amino]=0.46236172318458557,("Credit=0.45526400208473206,identification,=0.4372045695781708,(cités=0.43167877197265625,d'identification:=0.4283279776573181,1-150=0.4272986948490143,para-aminobenzoique:=0.426682710647583
ce-lui	9/10ème=0.46463945508003235,44b),=0.45540720224380493,chasse-neige,=0.453901469707489,hexa-,=0.45351240038871765,(MXD)=0.45050206780433655,(21c,=0.44999051094055176,(127,128)=0.44885218143463135,pédale,=0.4458630681037903,(Aq)=0.4456591308116913,pedale,=0.4448648691177368
triterpenoids	Immortalized=0.9112699627876282,Upfl=0.8910574316978455,brain:=0.8905872106552124,ultrasonography=0.889559268951416,Insights=0.8891977667808533,glutathione-S-transferase=0.8870543837547302,227-241,=0.8826093673706055,GREENE,=0.8825952410697937,exhibition=0.882308840751648,allergy=0.8819301128387451
3025683	3038193=0.6610708832740784,3034234=0.6576200723648071,3041757=0.6558004021644592,3036900=0.6553121209144592,3035991=0.6414147019386292,3043823=0.6409942507743835,3043863=0.6407190561294556,3039677=0.6367499232292175,3034940=0.634488582611084,3040807=0.6337822675704956
FAX	0149646120=0.8770751953125,NOVAGRAAF=0.857556164264679,Janvier=0.8414636254310608,Septembre=0.8300691843032837,Mai=0.8294674754142761,2013=0.8286604285240173,Octobre=0.8256247043609619,Décembre=0.8215475082397461,Août=0.8159489631652832,Thierry=0.8143108487129211
différemment,	différemment=0.6175655722618103,radialement,=0.5324397087097168,par,=0.5244764089584351,FR2782723=0.4979432225227356,transversalement,=0.4967038929462433,autrement,=0.48609212040901184,circonférentiellement,=0.4783609211444855,polyglycérol-3;=0.4737657606601715,différente,=0.4734974503517151,angulairement,=0.4727221429347992
grillée,	féculents,=0.6840869784355164,grillé,=0.6293086409568787,rôtie=0.6251921653747559,Bonbon=0.6141514182090759,biscuiterie,=0.6046964526176453,charcuterie,=0.6033899784088135,(pâtes=0.5997378826141357,camé=0.598405122756958,(Coffea=0.593578040599823,crudités,=0.5919755101203918
2867181	3039772=0.7266890406608582,3034870=0.7164004445075989,3039547=0.7162566781044006,3042407=0.7135468125343323,3038523=0.7116011381149292,3037479=0.7107735276222229,2908133=0.7094910740852356,3024658=0.7041177749633789,2903417=0.7013320326805115,3038836=0.6984215974807739
microplus	Boophilus=0.8798241019248962,mildious=0.8112166523933411,Haemaphysalis=0.7924643754959106,infestans,=0.7718060612678528,capsici,=0.7708633542060852,Lucilia=0.7693701386451721,Insectes=0.7681036591529846,Globodera=0.768013060092926,entérobactéries,=0.7654356360435486,septorioses=0.765008807182312
x(t))	Jakobsen,=0.7224963307380676,overall=0.7222568988800049,blanchie),=0.7194536328315735,aminoacid),=0.7125661373138428,(RxDC")=0.7112565040588379,SVIDEO=0.7090141773223877,Pelle-bêche=0.7066009044647217,(ACK')=0.705951988697052,applicator,=0.7051240801811218,RECHAUFFAGE=0.7046655416488647
X26,	X26=0.7137734293937683,X21=0.6948855519294739,X22=0.6914354562759399,X14=0.6818246841430664,X20=0.6814717650413513,X8,=0.6790691018104553,X30=0.6782529950141907,X15,=0.6776379942893982,X33=0.663375973701477,X21,=0.6534143090248108
quantifiés	corrigés=0.7999178171157837,filtrés=0.777732253074646,analysés=0.7508200407028198,décodés=0.7502265572547913,quantifié=0.7466479539871216,filtrés,=0.7383937835693359,soustraits=0.7378774881362915,quantifiés,=0.7376236915588379,estimés=0.7300752401351929,reconstruits=0.7291686534881592
(infections	gondii),=0.8395257592201233,néosporose=0.832226037979126,l'encéphalite=0.8011180758476257,coccidioses,=0.7961918711662292,Bacteroides=0.790294349193573,coccidioses=0.7894971370697021,malaria=0.7882798910140991,lèpre=0.788187563419342,pylori,=0.7854509949684143,Helicobacter=0.7778384685516357
ciguatoxine	protéique=0.6025475859642029,l'avicularine=0.5933812856674194,FVIIa=0.5872321724891663,dénaturée,=0.5857889652252197,l'ARNtAIa=0.5811094045639038,aS1=0.5805743932723999,glyquée=0.5803055763244629,phyllosilicate=0.5791577100753784,R-phycoérythrine=0.5782908201217651,désamidée=0.5762635469436646
stru	[0110]=0.5938552021980286,[00022]=0.5701998472213745,"trajectoire=0.5587698221206665,[00041]=0.5482673048973083,[060]=0.5450579524040222,[156]=0.5440260767936707,MÉDICAMENTS=0.5439648628234863,[00016]=0.5426394939422607,[08]=0.5413598418235779,nécessaire-=0.5367763042449951
giciel	person-=0.5801870822906494,partitionnable=0.559616208076477,donnces,=0.546709418296814,d'IHM=0.5461761951446533,LIBSVM=0.5437619090080261,calcul),=0.5390554666519165,App2=0.5288274884223938,routines=0.5274547934532166,iciel=0.5243701934814453,l'interconnect=0.5142277479171753
tumorigènes	(NIH=0.8023377060890198,tumorigène=0.7560324668884277,Daudi=0.7370718717575073,(cellules=0.7209449410438538,DU-145=0.7198651432991028,Monocytes=0.7134355306625366,Caco-2=0.7120763063430786,NIH3T3=0.711037814617157,(fibroblastes=0.7108287811279297,leucémiques=0.7078357338905334
